Test_ID,Test_Time,Step_Time,DateTime,Step_Index,Cycle_Index,Is_FC_Data,Current,Voltage,Charge_Capacity,Discharge_Capacity,Charge_Energy,Discharge_Energy,dV/dt,Internal_Resistance,AC_Impedance,ACI_Phase_Angle,state,cycle change,half cycle,Capacity,Time,full cycle,Test Time / s,Voltage / V,Current / A,Cycle Count / 1,Step Index / 1,Step Count / 1,Charging Capacity / Ah,Discharging Capacity / Ah
1,0.072595419795086,0.072595761979358,45131.78472222222,1,1,0,0.0,3.8591957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,False,0,0.0,0.072595419795086,0.0,0.072595419795086,3.8591957,0.0,0.0,1,1,0.0,0.0
1,300.0801607718582,300.0801611140425,45131.78819444445,1,1,0,0.0,3.8588884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,False,0,0.0,300.0801607718582,0.0,300.0801607718582,3.8588884,0.0,0.0,1,1,0.0,0.0
1,600.08029148625,600.08029148625,45131.79166666666,1,1,0,0.0,3.8585808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,False,0,0.0,600.08029148625,0.0,600.08029148625,3.8585808,0.0,0.0,1,1,0.0,0.0
1,900.0804396520397,900.0804396520397,45131.79513888889,1,1,0,0.0,3.8591957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,False,0,0.0,900.0804396520397,0.0,900.0804396520397,3.8591957,0.0,0.0,1,1,0.0,0.0
1,1200.080503640499,1200.080503640499,45131.79861111111,1,1,0,0.0,3.8588884,0.0,0.0,0.0,0.0,6.1511993e-05,0.0,0.0,0.0,R,False,0,0.0,1200.080503640499,0.0,1200.080503640499,3.8588884,0.0,0.0,1,1,0.0,0.0
1,1500.08075206628,1500.08075206628,45131.80208333334,1,1,0,0.0,3.8591957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,False,0,0.0,1500.08075206628,0.0,1500.08075206628,3.8591957,0.0,0.0,1,1,0.0,0.0
1,1800.096339928593,1800.096340270777,45131.80556712963,1,1,0,0.0,3.8585808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,False,0,0.0,1800.096339928593,0.0,1800.096339928593,3.8585808,0.0,0.0,1,1,0.0,0.0
1,2100.096448401007,2100.096448401007,45131.80903935185,1,1,0,0.0,3.8588884,0.0,0.0,0.0,0.0,6.1511993e-05,0.0,0.0,0.0,R,False,0,0.0,2100.096448401007,0.0,2100.096448401007,3.8588884,0.0,0.0,1,1,0.0,0.0
1,2400.096579115399,2400.096579457583,45131.81251157408,1,1,0,0.0,3.8582735,0.0,0.0,0.0,0.0,-6.1464307e-05,0.0,0.0,0.0,R,False,0,0.0,2400.096579115399,0.0,2400.096579115399,3.8582735,0.0,0.0,1,1,0.0,0.0
1,2700.096677322285,2700.096677664469,45131.8159837963,1,1,0,0.0,3.8582735,0.0,0.0,0.0,0.0,-6.1464307e-05,0.0,0.0,0.0,R,False,0,0.0,2700.096677322285,0.0,2700.096677322285,3.8582735,0.0,0.0,1,1,0.0,0.0
1,3000.096779635382,3000.096779977567,45131.81945601852,1,1,0,0.0,3.8585808,0.0,0.0,0.0,0.0,-6.1511993e-05,0.0,0.0,0.0,R,False,0,0.0,3000.096779635382,0.0,3000.096779635382,3.8585808,0.0,0.0,1,1,0.0,0.0
1,3300.096894951482,3300.096894951482,45131.82292824074,1,1,0,0.0,3.8579659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,False,0,0.0,3300.096894951482,0.0,3300.096894951482,3.8579659,0.0,0.0,1,1,0.0,0.0
1,3600.097009583213,3600.097009925397,45131.82640046296,1,1,0,0.0,3.8585808,0.0,0.0,0.0,0.0,-6.1511993e-05,0.0,0.0,0.0,R,False,0,0.0,3600.097009583213,0.0,3600.097009583213,3.8585808,0.0,0.0,1,1,0.0,0.0
1,3900.097122504023,3900.097122846206,45131.82987268519,1,1,0,0.0,3.8579659,0.0,0.0,0.0,0.0,6.1464307e-05,0.0,0.0,0.0,R,False,0,0.0,3900.097122504023,0.0,3900.097122504023,3.8579659,0.0,0.0,1,1,0.0,0.0
1,4200.097233029543,4200.097233029543,45131.83334490741,1,1,0,0.0,3.8582735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,False,0,0.0,4200.097233029543,0.0,4200.097233029543,3.8582735,0.0,0.0,1,1,0.0,0.0
1,4500.097370929804,4500.097370929804,45131.83681712963,1,1,0,0.0,3.8573511,0.0,0.0,0.0,0.0,-0.00018448829,0.0,0.0,0.0,R,False,0,0.0,4500.097370929804,0.0,4500.097370929804,3.8573511,0.0,0.0,1,1,0.0,0.0
1,4800.097470163242,4800.097470163242,45131.84028935185,1,1,0,0.0,3.8576586,0.0,0.0,0.0,0.0,-6.1464307e-05,0.0,0.0,0.0,R,False,0,0.0,4800.097470163242,0.0,4800.097470163242,3.8576586,0.0,0.0,1,1,0.0,0.0
1,5100.097584452789,5100.097584452789,45131.84376157408,1,1,0,0.0,3.8582735,0.0,0.0,0.0,0.0,6.1511993e-05,0.0,0.0,0.0,R,False,0,0.0,5100.097584452789,0.0,5100.097584452789,3.8582735,0.0,0.0,1,1,0.0,0.0
1,5400.097698400152,5400.097698400152,45131.8472337963,1,1,0,0.0,3.8576586,0.0,0.0,0.0,0.0,-6.1464307e-05,0.0,0.0,0.0,R,False,0,0.0,5400.097698400152,0.0,5400.097698400152,3.8576586,0.0,0.0,1,1,0.0,0.0
1,5700.097803108539,5700.097803108539,45131.85070601852,1,1,0,0.0,3.8576586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,False,0,0.0,5700.097803108539,0.0,5700.097803108539,3.8576586,0.0,0.0,1,1,0.0,0.0
1,6000.097914318428,6000.097914660611,45131.85417824074,1,1,0,0.0,3.8573511,0.0,0.0,0.0,0.0,6.1464307e-05,0.0,0.0,0.0,R,False,0,0.0,6000.097914318428,0.0,6000.097914318428,3.8573511,0.0,0.0,1,1,0.0,0.0
1,6300.098036478212,6300.098036478212,45131.85765046296,1,1,0,0.0,3.8579659,0.0,0.0,0.0,0.0,6.1464307e-05,0.0,0.0,0.0,R,False,0,0.0,6300.098036478212,0.0,6300.098036478212,3.8579659,0.0,0.0,1,1,0.0,0.0
1,6600.098304066312,6600.098304066312,45131.86112268519,1,1,0,0.0,3.8570437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,False,0,0.0,6600.098304066312,0.0,6600.098304066312,3.8570437,0.0,0.0,1,1,0.0,0.0
1,6900.113855657093,6900.113855999277,45131.86459490741,1,1,0,0.0,3.8576586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,False,0,0.0,6900.113855657093,0.0,6900.113855657093,3.8576586,0.0,0.0,1,1,0.0,0.0
1,7200.1139795278,7200.1139795278,45131.86806712963,1,1,0,0.0,3.8570437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,False,0,0.0,7200.1139795278,0.0,7200.1139795278,3.8570437,0.0,0.0,1,1,0.0,0.0
1,7500.114087315847,7500.114087315847,45131.87153935185,1,1,0,0.0,3.8573511,0.0,0.0,0.0,0.0,-6.1511993e-05,0.0,0.0,0.0,R,False,0,0.0,7500.114087315847,0.0,7500.114087315847,3.8573511,0.0,0.0,1,1,0.0,0.0
1,7800.114200236654,7800.114200236654,45131.87501157408,1,1,0,0.0,3.8573511,0.0,0.0,0.0,0.0,6.1464307e-05,0.0,0.0,0.0,R,False,0,0.0,7800.114200236654,0.0,7800.114200236654,3.8573511,0.0,0.0,1,1,0.0,0.0
1,8100.114308366885,8100.114308366885,45131.8784837963,1,1,0,0.0,3.8570437,0.0,0.0,0.0,0.0,-6.1464307e-05,0.0,0.0,0.0,R,False,0,0.0,8100.114308366885,0.0,8100.114308366885,3.8570437,0.0,0.0,1,1,0.0,0.0
1,8400.114449346805,8400.114449346805,45131.88195601852,1,1,0,0.0,3.8570437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,False,0,0.0,8400.114449346805,0.0,8400.114449346805,3.8570437,0.0,0.0,1,1,0.0,0.0
