
Integration time [ms]:   1.500
Averaging Nr. [scans]: 100
Smoothing Nr. [pixels]: 3
Data measured with spectrometer [name]: 1908047U1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
519.079;11055.469;    2.636;16643.695
519.630;11174.586;    2.637;16517.559
520.181;11316.070;    2.292;16393.189
520.731;11490.636;    2.093;16230.644
521.282;11649.012;    2.262;16145.105
521.833;11792.350;    2.833;15953.990
522.384;11933.860;    3.003;15736.516
522.934;12051.164;    2.524;15565.753
523.485;12145.252;    2.183;15287.285
524.036;12246.269;    2.237;15035.617
524.586;12322.294;    2.803;14812.778
525.137;12365.020;    2.873;14528.730
525.687;12410.612;    2.540;14334.950
526.238;12447.304;    1.984;14182.572
526.788;12466.396;    1.686;13979.543
527.339;12508.569;    1.906;13912.451
527.889;12521.825;    2.084;13840.368
528.440;12504.393;    1.917;13741.925
528.990;12530.010;    1.562;13694.818
529.541;12548.364;    1.103;13649.667
530.091;12584.507;    1.544;13573.315
530.642;12632.593;    1.986;13536.518
531.192;12651.868;    1.922;13433.861
531.742;12690.536;    1.774;13329.195
532.293;12744.245;    1.506;13240.494
532.843;12804.722;    1.989;13155.667
533.393;12873.377;    3.007;13067.846
533.944;12889.575;    3.190;12937.999
534.494;12899.678;    2.904;12841.794
535.044;12943.837;    2.793;12827.269
535.594;12948.927;    2.776;12724.246
536.145;12976.650;    3.426;12705.307
536.695;12917.798;    3.626;12650.707
537.245;12817.424;    3.290;12536.481
537.795;12679.602;    2.870;12405.452
538.345;12513.093;    2.602;12205.625
538.895;12311.433;    2.696;11973.585
539.445;12154.331;    3.359;11850.345
539.995;11944.395;    3.229;11644.610
540.546;11748.812;    2.790;11454.025
541.096;11556.355;    2.564;11253.143
541.646;11438.620;    2.876;11160.063
542.196;11329.435;    3.986;11117.994
542.745;11227.682;    4.383;10992.626
543.295;11098.853;    3.679;10818.802
543.845;11002.565;    3.020;10664.616
544.395;10967.867;    3.157;10537.937
544.945;10946.048;    3.542;10437.008
545.495;10923.422;    3.429;10312.914
546.045;10943.838;    2.642;10157.087
546.595;11051.464;    2.114;10132.882
547.144;11157.922;    1.857;10129.313
547.694;11287.293;    2.146;10071.276
548.244;11528.465;    2.586;10157.261
548.794;11765.887;    2.499;10213.468
549.343;12011.180;    2.292;10254.829
549.893;12299.904;    2.319;10309.021
550.443;12526.680;    2.772;10297.742
550.992;12805.746;    3.576;10341.335
551.542;13044.791;    3.669;10400.935
552.092;13137.378;    2.873;10295.830
552.641;13221.815;    2.409;10220.709
553.191;13243.999;    2.432;10088.492
553.740;13166.789;    2.596; 9981.619
554.290;13059.914;    2.409; 9879.782
554.839;12873.190;    1.797; 9732.347
555.389;12655.775;    1.489; 9579.819
555.938;12445.768;    1.624; 9448.642
556.488;12265.696;    2.280; 9380.240
557.037;12081.616;    2.792; 9306.070
557.587;11903.542;    2.614; 9193.501
558.136;11744.159;    2.304; 9074.878
558.685;11620.434;    2.067; 8978.863
559.235;11562.228;    2.554; 8970.063
559.784;11486.562;    2.873; 8935.447
560.333;11371.950;    2.320; 8842.257
560.882;11290.963;    1.557; 8798.376
561.432;11282.728;    2.362; 8811.530
561.981;11244.941;    3.004; 8832.772
562.530;11189.522;    3.846; 8854.897
563.079;11100.640;    3.802; 8845.270
563.628;11061.301;    3.680; 8890.656
564.177;11013.146;    3.587; 8926.356
564.727;10952.058;    3.702; 8930.638
565.276;10854.328;    3.030; 8935.100
565.825;10779.278;    2.650; 8923.014
566.374;10722.359;    2.376; 8880.985
566.923;10675.259;    1.913; 8842.500
567.472;10597.515;    1.547; 8767.553
568.021;10555.076;    1.879; 8729.559
568.570;10528.538;    2.146; 8743.938
569.118;10497.376;    1.980; 8718.981
569.667;10489.516;    1.466; 8718.521
570.216;10475.426;    1.053; 8738.259
570.765;10476.002;    1.536; 8729.440
571.314;10472.000;    1.957; 8677.952
571.863;10462.164;    1.730; 8637.989
572.412;10468.322;    1.516; 8576.199
572.960;10514.563;    1.499; 8565.977
573.509;10573.182;    2.052; 8576.002
574.058;10640.060;    2.622; 8564.113
574.606;10696.339;    2.579; 8566.061
575.155;10754.896;    2.123; 8557.312
575.704;10842.786;    2.007; 8559.807
576.252;10964.532;    2.043; 8606.314
576.801;11049.224;    2.240; 8616.514
577.349;11154.640;    2.630; 8592.634
577.898;11280.670;    2.533; 8606.127
578.447;11394.021;    2.204; 8612.758
578.995;11556.233;    2.262; 8671.027
579.543;11712.354;    2.560; 8692.212
580.092;11839.911;    2.830; 8705.449
580.640;11981.385;    2.753; 8701.837
581.189;12107.250;    2.173; 8714.320
581.737;12237.542;    1.720; 8741.893
582.286;12395.235;    2.182; 8766.525
582.834;12552.054;    2.827; 8813.563
583.382;12704.876;    2.799; 8908.095
583.930;12867.925;    2.554; 8984.256
584.479;13043.129;    2.374; 9092.036
585.027;13201.174;    2.482; 9187.023
585.575;13365.040;    2.706; 9277.856
586.123;13556.105;    2.640; 9419.933
586.671;13746.342;    2.320; 9590.307
587.220;13945.497;    2.210; 9733.620
587.768;14111.278;    1.994; 9897.634
588.316;14310.076;    2.263;10096.534
588.864;14513.012;    2.514;10316.001
589.412;14704.411;    2.584;10561.078
589.960;14853.737;    2.170;10715.612
590.508;14982.595;    2.039;10852.594
591.056;15140.695;    2.652;11023.095
591.604;15341.005;    3.446;11256.100
592.152;15455.044;    3.357;11426.526
592.700;15557.713;    2.952;11630.218
593.247;15661.320;    2.499;11816.598
593.795;15769.145;    2.757;12038.872
594.343;15863.053;    3.304;12177.236
594.891;15916.373;    3.064;12294.479
595.439;15876.392;    2.414;12302.669
595.986;15885.707;    2.230;12362.772
596.534;15898.897;    2.402;12379.223
597.082;15872.116;    3.080;12393.918
597.629;15850.236;    3.019;12443.362
598.177;15809.699;    2.442;12502.169
598.725;15751.206;    1.872;12569.535
599.272;15754.079;    1.832;12688.868
599.820;15723.996;    2.059;12764.727
600.367;15684.284;    2.407;12818.869
600.915;15657.426;    2.230;12846.904
601.462;15638.335;    2.030;12878.114
602.010;15638.199;    2.004;12918.974
602.557;15635.443;    2.186;12958.457
603.105;15632.811;    2.450;12968.645
603.652;15642.080;    2.244;12953.086
604.199;15672.799;    1.716;12991.679
604.747;15748.507;    1.426;13065.749
605.294;15820.791;    1.613;13149.854
605.841;15887.418;    2.009;13196.427
606.389;15971.112;    2.289;13229.990
606.936;16104.698;    2.389;13281.705
607.483;16266.652;    2.473;13366.182
608.030;16444.858;    2.593;13450.556
608.577;16604.192;    3.089;13503.925
609.124;16781.359;    3.414;13530.827
609.671;16972.392;    3.263;13531.775
610.219;17228.071;    3.124;13586.985
610.766;17489.963;    3.076;13652.589
611.313;17727.076;    3.359;13696.247
611.860;17952.808;    3.696;13691.382
612.407;18208.023;    3.402;13744.073
612.953;18489.033;    3.094;13803.055
613.500;18804.302;    2.687;13963.831
614.047;19077.626;    2.676;14088.208
614.594;19297.716;    2.943;14153.533
615.141;19562.592;    2.934;14289.390
615.688;19834.551;    2.662;14392.395
616.234;20074.602;    2.352;14383.341
616.781;20277.856;    2.427;14404.511
617.328;20463.084;    3.026;14463.528
617.875;20609.448;    3.217;14430.008
618.421;20769.040;    2.823;14425.002
618.968;20889.301;    2.467;14403.573
619.515;20999.526;    2.446;14453.614
620.061;21043.962;    2.966;14456.558
620.608;21052.859;    3.190;14439.548
621.154;21088.272;    3.072;14490.834
621.701;21121.631;    2.693;14596.449
622.247;21103.608;    2.407;14643.035
622.794;21045.017;    2.492;14610.465
623.340;20934.153;    2.562;14561.553
623.886;20867.959;    2.234;14674.229
624.433;20772.547;    1.856;14771.703
624.979;20629.970;    1.497;14855.765
625.525;20438.552;    1.456;14879.796
626.072;20272.507;    1.993;15013.922
626.618;20097.995;    2.237;15086.968
627.164;19955.794;    2.179;15216.661
627.710;19766.055;    1.949;15272.576
628.256;19581.676;    1.902;15347.232
628.803;19353.211;    2.222;15288.673
629.349;19177.204;    2.703;15327.968
629.895;18976.365;    2.340;15302.955
630.441;18775.732;    2.077;15384.949
630.987;18540.901;    1.966;15428.438
631.533;18333.082;    2.394;15510.812
632.079;18113.738;    2.679;15478.526
632.625;17914.192;    2.392;15503.278
633.171;17723.342;    1.999;15515.245
633.717;17553.267;    1.983;15583.961
634.262;17390.833;    1.926;15637.299
634.808;17235.940;    2.134;15604.214
635.354;17117.085;    1.967;15582.511
635.900;17036.662;    1.794;15660.251
636.446;16978.112;    1.794;15695.133
636.991;16902.588;    1.982;15665.549
637.537;16825.217;    2.374;15658.527
638.083;16770.222;    2.630;15671.771
638.628;16709.354;    2.392;15669.538
639.174;16682.301;    2.177;15634.639
639.719;16651.752;    2.007;15602.901
640.265;16640.038;    2.457;15666.940
640.810;16657.317;    2.746;15761.846
641.356;16695.073;    2.499;15785.044
641.901;16746.943;    2.143;15793.367
642.447;16867.002;    2.082;15886.419
642.992;16947.158;    2.392;15948.362
643.538;17123.017;    3.356;16007.633
644.083;17275.727;    3.243;16007.868
644.628;17422.250;    2.600;16026.446
645.173;17586.275;    2.316;16060.482
645.719;17744.743;    2.584;16029.560
646.264;17911.425;    3.014;16035.871
646.809;18107.362;    3.140;16053.347
647.354;18258.617;    2.349;16064.777
647.899;18460.086;    1.969;16042.783
648.444;18725.130;    1.912;15987.191
648.989;18975.225;    2.267;15911.073
649.535;19255.958;    2.157;15936.846
650.080;19555.019;    1.782;15929.212
650.625;19870.078;    1.302;15901.366
651.169;20265.464;    1.397;15894.328
651.714;20666.240;    1.806;15915.406
652.259;21072.580;    2.502;16022.624
652.804;21487.182;    2.607;16059.087
653.349;21903.485;    2.584;16004.739
653.894;22335.648;    2.593;16000.641
654.438;22772.357;    3.023;16002.390
654.983;23186.060;    3.520;15978.784
655.528;23567.144;    3.599;15956.043
656.073;23908.091;    2.980;15884.135
656.617;24264.900;    2.600;15902.928
657.162;24561.162;    2.557;15918.126
657.706;24774.733;    2.927;15854.354
658.251;24938.336;    2.997;15830.059
658.796;25063.958;    2.983;15816.769
659.340;25146.835;    2.740;15742.755
659.884;25207.501;    2.739;15715.711
660.429;25325.717;    3.174;15745.523
660.973;25387.540;    3.514;15749.963
661.518;25448.452;    3.137;15801.950
662.062;25506.252;    2.634;15809.180
662.606;25545.378;    1.940;15850.870
663.151;25583.420;    2.006;15947.389
663.695;25657.966;    2.777;16038.801
664.239;25529.856;    2.532;15946.139
664.783;25431.402;    2.046;15888.099
665.327;25330.500;    1.842;15830.063
665.871;25177.194;    1.917;15788.773
666.416;24948.709;    2.292;15663.833
666.960;24753.260;    2.416;15634.777
667.504;24464.541;    1.692;15510.952
668.048;24253.804;    1.454;15518.514
668.592;24057.752;    1.650;15600.340
669.135;23897.038;    2.409;15620.888
669.679;23697.324;    2.786;15632.665
670.223;23493.651;    2.417;15703.724
670.767;23264.514;    2.076;15668.647
671.311;23033.996;    2.050;15688.210
671.855;22817.891;    2.456;15709.610
672.398;22622.387;    2.780;15689.408
672.942;22335.699;    2.412;15629.038
673.486;22120.655;    2.242;15575.172
674.029;21954.162;    2.190;15575.683
674.573;21785.834;    2.436;15606.302
675.117;21630.160;    2.932;15572.540
675.660;21455.456;    2.576;15512.987
676.204;21278.236;    2.172;15447.049
676.747;21184.525;    1.907;15501.265
677.291;21099.953;    1.782;15547.051
677.834;20986.608;    2.164;15502.416
678.377;20906.508;    2.104;15476.438
678.921;20846.433;    1.629;15443.263
679.464;20847.794;    1.402;15475.839
680.007;20869.017;    1.356;15534.808
680.551;20857.565;    1.544;15511.611
681.094;20895.285;    1.923;15564.133
681.637;20958.201;    1.787;15591.499
682.180;21005.760;    1.574;15584.659
682.723;21094.937;    1.526;15632.621
683.266;21171.106;    1.853;15626.680
683.809;21222.484;    2.160;15535.618
684.352;21332.129;    2.846;15460.701
684.895;21437.775;    2.543;15372.903
685.438;21538.392;    2.252;15363.421
685.981;21634.207;    2.463;15345.217
686.524;21730.777;    3.100;15310.160
687.067;21828.484;    3.309;15293.864
687.610;21965.242;    3.166;15416.497
688.153;22058.757;    2.349;15483.719
688.695;22091.520;    2.277;15442.604
689.238;22159.439;    2.782;15413.378
689.781;22220.901;    2.836;15336.210
690.324;22257.977;    2.353;15302.956
690.866;22233.107;    1.977;15226.162
691.409;22214.056;    1.613;15157.224
691.951;22185.767;    1.826;15161.359
692.494;22156.803;    2.156;15187.062
693.036;22062.405;    1.789;15111.805
693.579;22000.859;    1.513;15160.040
694.121;21898.255;    1.619;15132.405
694.664;21824.491;    2.032;15159.161
695.206;21644.323;    2.602;15062.693
695.748;21469.629;    2.546;15012.453
696.291;21277.665;    2.267;15024.275
696.833;21042.465;    2.036;15064.395
697.375;20742.009;    2.289;15062.055
697.917;20381.634;    2.590;15077.546
698.459;19959.583;    2.312;15037.439
699.002;19548.407;    1.937;14989.411
699.544;19104.510;    1.872;14960.681
700.086;18675.199;    1.957;14965.402
700.628;18211.348;    2.467;14900.413
701.170;17721.244;    2.449;14795.727
701.712;17259.424;    2.190;14744.772
702.253;16788.205;    1.957;14682.530
702.795;16332.891;    1.899;14711.564
703.337;15842.622;    2.016;14634.118
703.879;15340.348;    2.284;14582.423
704.421;14882.636;    2.186;14617.363
704.963;14435.339;    1.830;14650.117
705.504;13995.921;    1.487;14626.514
706.046;13583.493;    2.003;14632.384
706.588;13185.614;    2.572;14612.898
707.129;12766.713;    2.750;14565.570
707.671;12352.253;    2.519;14476.845
708.212;11970.201;    2.182;14470.286
708.754;11581.142;    2.380;14468.057
709.295;11173.388;    2.869;14392.811
709.837;10798.235;    2.890;14401.028
710.378;10446.121;    2.730;14446.511
710.919;10116.180;    2.319;14481.081
711.461; 9781.783;    2.236;14446.314
712.002; 9455.612;    2.807;14375.581
712.543; 9153.916;    2.989;14315.593
713.084; 8913.181;    2.833;14346.548
713.626; 8671.060;    2.524;14316.675
714.167; 8409.321;    2.072;14243.851
714.708; 8186.680;    2.399;14267.479
715.249; 7979.259;    2.822;14278.298
715.790; 7766.079;    2.367;14261.066
716.331; 7568.406;    2.172;14187.708
716.872; 7356.765;    1.972;14144.852
717.413; 7173.948;    2.187;14123.713
717.954; 6998.134;    2.839;14083.258
718.495; 6813.879;    2.909;13999.944
719.035; 6644.583;    2.410;13954.055
719.576; 6491.528;    2.276;13874.045
720.117; 6440.941;    3.299;13899.501
720.658; 6339.399;    3.954;13882.108
721.198; 6220.935;    3.967;13863.268
721.739; 6119.971;    3.656;13814.367
722.280; 6028.543;    3.264;13754.547
722.820; 5936.823;    3.363;13715.160
723.361; 5856.226;    3.679;13716.846
723.901; 5707.205;    3.009;13621.667
724.442; 5622.621;    2.462;13566.585
724.982; 5550.515;    2.070;13526.836
725.522; 5466.598;    1.613;13504.456
726.063; 5413.661;    1.980;13495.322
726.603; 5378.223;    2.486;13505.397
727.143; 5330.028;    2.619;13466.742
727.684; 5266.219;    2.284;13472.352
728.224; 5210.596;    1.947;13488.968
728.764; 5156.102;    1.983;13426.033
729.304; 5132.703;    2.676;13414.030
729.844; 5090.804;    2.450;13405.615
730.384; 5078.020;    2.560;13359.819
730.924; 5043.396;    2.257;13288.854
731.464; 5020.513;    2.187;13297.818
732.004; 5017.745;    2.826;13338.804
732.544; 5006.447;    3.259;13393.293
733.084; 5014.793;    3.312;13361.595
733.624; 5027.798;    3.339;13396.611
734.164; 5013.966;    2.569;13525.811
734.703; 5038.849;    2.937;13649.519
735.243; 5066.633;    3.386;13757.006
735.783; 5082.464;    3.172;13814.979
736.322; 5121.168;    2.656;13785.030
736.862; 5140.188;    2.214;13828.038
737.402; 5179.738;    2.287;13863.659
737.941; 5215.417;    2.702;13780.377
738.481; 5271.713;    2.606;13855.856
739.020; 5334.478;    2.306;13816.520
739.559; 5415.875;    2.119;13777.062
740.099; 5504.299;    2.436;13913.428
740.638; 5611.485;    3.017;14062.390
741.177; 5728.944;    3.177;14154.896
741.717; 5830.053;    2.739;14267.431
742.256; 5949.149;    2.564;14320.163
742.795; 6067.908;    2.583;14490.283
743.334; 6207.749;    3.227;14693.954
743.873; 6338.327;    3.609;14814.392
744.413; 6474.302;    3.064;14954.564
744.952; 6577.910;    2.629;15087.706
745.491; 6713.694;    2.609;15247.870
746.030; 6822.179;    2.744;15333.473
746.568; 6926.116;    3.032;15421.932
747.107; 6989.836;    2.457;15425.282
747.646; 7063.004;    1.857;15461.001
748.185; 7135.630;    1.886;15424.616
748.724; 7206.608;    2.136;15409.543
749.262; 7260.939;    2.494;15422.843
749.801; 7316.809;    2.523;15438.714
750.340; 7380.880;    2.072;15445.324
750.878; 7434.889;    1.974;15470.133
751.417; 7469.122;    1.899;15409.932
751.956; 7488.654;    2.144;15469.081
752.494; 7523.707;    2.442;15518.773
753.033; 7542.264;    2.486;15436.924
753.571; 7563.454;    2.482;15434.565
754.109; 7547.269;    2.423;15360.589
754.648; 7539.058;    2.797;15347.497
755.186; 7525.295;    3.433;15440.093
755.724; 7463.057;    3.326;15381.480
756.262; 7421.531;    3.226;15310.285
756.801; 7357.501;    2.814;15331.999
757.339; 7246.777;    2.713;15356.514
757.877; 7151.019;    3.390;15353.514
758.415; 7022.399;    3.419;15248.125
758.953; 6873.905;    3.107;15072.784
759.491; 6740.102;    2.869;14999.804
760.029; 6560.383;    2.734;14971.495
760.567; 6407.236;    3.140;14942.096
761.105; 6248.524;    3.253;14756.183
761.643; 6073.377;    2.600;14588.907
762.180; 5910.806;    2.230;14513.956
762.718; 5783.072;    2.192;14470.747
763.256; 5645.911;    2.620;14446.393
763.793; 5498.181;    2.764;14369.944
764.331; 5339.681;    2.552;14255.685
764.869; 5202.691;    2.227;14284.699
765.406; 5063.560;    2.396;14268.366
765.944; 4928.546;    2.787;14263.428
766.481; 4769.466;    3.133;14239.317
767.019; 4628.612;    3.004;14127.480
767.556; 4498.205;    2.776;14039.040
768.093; 4374.308;    2.680;14020.798
768.631; 4242.589;    2.874;13908.893
769.168; 4121.474;    3.304;13795.049
769.705; 3997.676;    3.347;13691.870
770.242; 3894.841;    3.116;13649.803
770.780; 3778.082;    2.463;13592.196
771.317; 3678.660;    2.484;13550.262
771.854; 3581.257;    2.893;13471.947
772.391; 3482.679;    3.210;13412.892
772.928; 3400.349;    3.043;13429.147
773.465; 3311.316;    2.440;13398.306
774.002; 3211.975;    2.127;13309.387
774.538; 3126.318;    2.679;13241.401
775.075; 3036.795;    3.146;13118.635
775.612; 2960.835;    3.192;13056.369
776.149; 2908.940;    3.016;13046.695
776.686; 2846.174;    2.640;13010.475
777.222; 2796.119;    3.077;12964.621
777.759; 2740.336;    3.657;12964.174
778.295; 2677.979;    3.682;12902.590
778.832; 2616.398;    3.176;12908.753
779.368; 2600.650;    3.190;12887.800
779.905; 2545.086;    3.086;12854.366
780.441; 2476.379;    3.349;12800.696
780.978; 2411.585;    3.370;12710.366
781.514; 2354.593;    2.994;12596.820
782.050; 2309.944;    2.693;12558.238
782.586; 2269.445;    2.680;12560.412
783.123; 2173.093;    2.544;12485.188
783.659; 2118.191;    2.716;12394.135
784.195; 2074.866;    2.346;12347.384
784.731; 2029.407;    1.792;12288.531
785.267; 1996.802;    1.623;12246.120
785.803; 1960.955;    1.794;12148.918
786.339; 1936.878;    2.076;12033.048
786.875; 1915.641;    1.864;11977.777
787.411; 1912.687;    2.012;11969.930
787.947; 1897.444;    2.074;11939.280
788.482; 1889.973;    2.592;11964.332
789.018; 1864.428;    2.927;11908.042
789.554; 1849.748;    2.974;11907.400
790.090; 1842.958;    2.732;11881.421
790.625; 1829.788;    2.637;11854.802
791.161; 1789.026;    2.250;11783.131
791.696; 1778.634;    2.763;11725.830
792.232; 1766.122;    2.844;11685.956
792.767; 1763.995;    2.777;11690.128
793.303; 1753.549;    2.587;11676.556
793.838; 1733.052;    2.566;11632.534
794.373; 1720.854;    2.773;11560.866
794.909; 1707.035;    2.949;11462.723
795.444; 1688.611;    2.620;11410.744
795.979; 1672.423;    2.289;11314.146
796.514; 1659.958;    1.922;11259.623
797.049; 1656.582;    2.302;11258.978
797.584; 1642.205;    2.630;11238.729
798.119; 1632.380;    2.614;11228.720
798.654; 1639.020;    2.384;11267.354
799.189; 1640.863;    2.320;11243.914
799.724; 1637.473;    2.323;11264.951
800.259; 1643.227;    2.847;11262.826
800.794; 1645.599;    2.907;11200.135
801.329; 1650.735;    2.604;11153.245
801.863; 1655.214;    2.257;11128.419
802.398; 1651.888;    2.324;11081.932
802.933; 1640.174;    2.422;10963.883
803.467; 1642.147;    2.709;10841.859
804.002; 1638.649;    2.387;10741.154
804.536; 1635.678;    1.782;10658.524
805.071; 1647.804;    1.464;10654.964
805.605; 1665.687;    1.962;10629.821
806.139; 1673.610;    2.163;10574.163
806.674; 1704.924;    2.193;10676.176
807.208; 1725.316;    1.947;10711.335
807.742; 1741.432;    1.717;10733.925
808.277; 1766.670;    2.420;10741.487
808.811; 1778.658;    3.082;10734.969
809.345; 1785.848;    3.136;10643.591
809.879; 1811.771;    3.137;10637.672
810.413; 1829.910;    3.059;10587.516
810.947; 1853.036;    3.507;10572.150
811.481; 1890.090;    4.410;10590.169
812.015; 1903.780;    4.270;10612.771
812.549; 1929.673;    3.960;10586.839
813.082; 1966.415;    3.502;10636.075
813.616; 1993.660;    3.253;10620.640
814.150; 2023.093;    3.612;10553.794
814.683; 2057.019;    3.577;10508.280
815.217; 2099.960;    2.820;10483.739
815.751; 2150.426;    2.350;10430.468
816.284; 2191.382;    2.123;10361.859
816.818; 2223.852;    2.576;10252.118
817.351; 2266.750;    2.716;10199.703
817.884; 2302.391;    2.203;10154.906
818.418; 2355.227;    1.812;10126.190
818.951; 2392.800;    1.853;10031.190
819.484; 2446.509;    2.207;10035.844
820.018; 2505.752;    2.510;10014.389
820.551; 2567.914;    2.330;10049.086
821.084; 2635.470;    2.089;10078.036
821.617; 2707.593;    1.786;10089.631
822.150; 2771.646;    1.807;10079.384
822.683; 2837.374;    2.023;10049.619
823.216; 2916.235;    2.194;10002.643
823.749; 3005.506;    2.112;10002.903
824.282; 3088.639;    1.657; 9980.746
824.815; 3196.469;    1.874; 9964.790
825.347; 3296.961;    2.742; 9976.763
825.880; 3399.588;    3.019; 9988.958
826.413; 3507.397;    2.927; 9991.990
826.945; 3602.933;    2.514;10004.600
827.478; 3720.476;    2.552;10010.774
828.011; 3831.848;    3.257; 9967.705
828.543; 3927.351;    3.567; 9964.650
829.075; 4031.321;    3.350; 9938.459
829.608; 4132.148;    2.852; 9883.190
830.140; 4241.856;    2.564; 9901.529
830.673; 4364.202;    2.910; 9853.842
831.205; 4463.923;    3.237; 9780.764
831.737; 4586.132;    2.789; 9791.182
832.269; 4680.948;    2.252; 9696.285
832.801; 4798.785;    1.946; 9624.224
833.333; 4903.218;    2.033; 9577.904
833.865; 5010.579;    2.453; 9547.805
834.397; 5117.930;    2.577; 9523.343
834.929; 5205.872;    2.152; 9487.538
835.461; 5273.445;    2.126; 9365.161
835.993; 5359.385;    1.952; 9320.995
836.525; 5430.825;    2.206; 9308.481
837.057; 5525.297;    2.433; 9301.330
837.588; 5607.797;    2.402; 9277.372
838.120; 5672.870;    1.904; 9287.247
838.652; 5733.725;    1.642; 9355.522
839.183; 5810.909;    1.687; 9499.963
839.715; 5864.615;    2.240; 9580.639
840.246; 5892.331;    2.349; 9587.818
840.778; 5899.947;    2.330; 9564.621
841.309; 5899.526;    2.190; 9532.572
841.840; 5877.520;    2.450; 9519.996
842.372; 5846.998;    3.030; 9483.938
842.903; 5793.053;    3.136; 9441.794
843.434; 5733.148;    2.817; 9357.458
843.965; 5680.450;    2.310; 9319.769
844.496; 5614.094;    2.152; 9343.974
845.028; 5562.300;    2.639; 9396.660
845.559; 5507.986;    2.982; 9448.116
846.090; 5433.703;    2.784; 9452.687
846.620; 5357.585;    2.610; 9469.329
847.151; 5296.758;    2.837; 9519.497
847.682; 5220.817;    3.353; 9538.660
848.213; 5123.757;    3.534; 9525.329
848.744; 4997.123;    3.037; 9454.759
849.274; 4871.746;    2.373; 9379.308
849.805; 4770.413;    2.110; 9345.937
850.336; 4672.148;    2.430; 9311.855
850.866; 4545.769;    2.506; 9258.625
851.397; 4428.629;    2.189; 9260.577
851.927; 4335.723;    2.016; 9276.317
852.457; 4238.096;    1.852; 9306.553
852.988; 4142.006;    2.086; 9343.456
853.518; 4045.007;    2.549; 9353.948
854.048; 3942.566;    2.479; 9359.599
854.578; 3857.539;    2.274; 9405.596
855.109; 3785.617;    2.157; 9455.482
855.639; 3707.664;    2.010; 9469.054
856.169; 3640.734;    2.692; 9465.776
856.699; 3567.087;    3.046; 9451.917
857.229; 3491.942;    2.664; 9472.702
857.759; 3422.910;    2.403; 9458.188
858.289; 3360.328;    2.152; 9485.961
858.818; 3306.949;    2.507; 9528.114
859.348; 3240.964;    3.049; 9546.704
859.878; 3160.926;    2.714; 9543.730
860.408; 3099.409;    2.349; 9536.490
860.937; 3036.826;    2.439; 9497.186
861.467; 2981.722;    2.607; 9544.058
861.996; 2919.788;    3.050; 9520.332
862.526; 2852.039;    3.059; 9454.146
863.055; 2814.332;    2.804; 9499.622
863.585; 2777.154;    2.524; 9562.398
864.114; 2729.099;    2.357; 9587.175
864.643; 2689.444;    2.579; 9636.829
865.172; 2647.183;    2.674; 9660.092
865.702; 2622.689;    2.556; 9710.460
866.231; 2580.656;    2.096; 9756.873
866.760; 2531.015;    1.799; 9743.839
867.289; 2500.644;    2.307; 9755.036
867.818; 2480.590;    2.893; 9798.701
868.347; 2452.070;    2.700; 9825.833
868.876; 2418.223;    2.447; 9763.459
869.404; 2377.525;    1.980; 9737.922
869.933; 2348.424;    2.170; 9749.092
870.462; 2322.414;    2.723; 9793.668
870.991; 2315.415;    2.579; 9825.379
871.519; 2297.820;    2.239; 9886.887
872.048; 2280.163;    1.832; 9926.965
872.576; 2271.763;    1.757;10010.485
873.105; 2263.533;    2.226;10093.502
873.633; 2265.165;    2.629;10152.345
874.162; 2255.245;    2.180;10161.448
874.690; 2221.088;    1.759;10158.586
875.218; 2202.833;    1.462;10201.747
875.747; 2208.683;    2.067;10279.081
876.275; 2206.612;    2.576;10329.214
876.803; 2206.262;    2.683;10383.697
877.331; 2184.342;    2.096;10420.604
877.859; 2179.194;    1.849;10509.329
878.387; 2175.707;    2.222;10576.276
878.915; 2180.180;    2.842;10608.576
879.443; 2164.211;    2.752;10629.683
879.971; 2153.687;    2.447;10692.274
880.499; 2151.443;    2.079;10719.518
881.026; 2158.862;    2.347;10744.923
881.554; 2165.398;    3.103;10802.524
882.082; 2165.228;    2.962;10885.666
882.609; 2154.630;    2.556;10909.366
883.137; 2192.283;    2.903;10963.422
883.664; 2212.500;    2.989;11019.947
884.192; 2208.385;    3.380;11062.679
884.719; 2215.209;    3.577;11131.102
885.247; 2217.855;    3.287;11120.031
885.774; 2226.905;    3.103;11084.284
886.301; 2232.840;    2.832;11082.367
886.828; 2210.347;    2.439;11090.191
887.355; 2206.706;    2.522;11124.687
887.883; 2213.387;    2.340;11175.243
888.410; 2208.058;    1.873;11167.918
888.937; 2214.968;    1.709;11204.269
889.463; 2233.931;    2.000;11296.452
889.990; 2258.164;    2.764;11394.532
890.517; 2280.038;    3.017;11431.953
891.044; 2296.999;    2.646;11448.239
891.571; 2320.950;    2.276;11519.228
892.097; 2346.289;    2.307;11606.510
892.624; 2378.051;    2.804;11679.054
893.151; 2393.658;    2.763;11676.534
893.677; 2404.974;    2.170;11641.063
894.204; 2417.917;    1.604;11712.869
894.730; 2439.284;    1.544;11743.628
895.256; 2465.700;    2.004;11750.920
895.783; 2499.558;    2.417;11841.229
896.309; 2511.344;    1.769;11876.500
896.835; 2539.722;    1.559;11977.813
897.361; 2569.343;    1.603;12099.589
897.887; 2598.791;    1.909;12146.932
898.413; 2644.786;    2.613;12315.799
