#Acq. time (s)=	300
#Accumulations=	12
#Range (cm-¹)=	200...800
#Windows=	1
#Auto scanning=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	1
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	High Sensitivity
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x10_VIS
#Grating=	600 (750nm)
#ND Filter=	50%
#Laser=	532nm_Edge
#Hole=	100.021
#Range=	Visible
#Collection=	Microscope
#StageXY=	Marzhauser
#StageZ=	Marzhauser
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	7.9
#Full time(hh:mm)=	1:00
#Project=	A
#Sample=	B
#Site=	C
#Title=	ZnF2_1
#Remark=	
#Date=	23.10.2023 16:11
#Acquired=	23.10.2023 16:11:12
#Base:Fit=	23.10.2023 17:07:13
#Base:Sub=	23.10.2023 17:07:17
#Base:Fit=	23.10.2023 17:07:26
#Base:Sub=	23.10.2023 17:07:50
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
404.57	-28.0068
406.344	143.814
408.116	99.116
409.89	23.805
411.664	-22.2604
413.435	-5.95201
415.208	0.819488
416.98	26.6393
418.752	86.7697
420.522	-0.196304
422.293	130.919
424.064	76.6995
425.833	126.46
427.604	-25.8919
429.372	90.8229
431.141	34.3247
432.911	98.1166
434.678	20.2408
436.446	35.8764
438.215	45.4347
439.981	42.0417
441.748	36.5271
443.514	28.0662
445.281	-0.880552
447.045	69.9559
448.812	-46.7861
450.578	36.2185
452.341	-41.1699
454.107	-45.2194
455.87	-104.017
457.634	-9.83713
459.396	-114.03
461.16	3.8532
462.922	-146.084
464.685	-102.844
466.446	-123.237
468.209	-117.525
469.969	22.3801
471.731	-112.878
473.49	-59.3802
475.252	-3.58172
477.01	-1.55806
478.771	23.6868
480.529	71.71
482.289	128.248
484.047	83.5723
485.804	-49.4435
487.563	-86.2897
489.319	28.9401
491.077	-34.7402
492.833	-45.5999
494.589	60.1362
496.346	31.8865
498.101	70.8343
499.857	134.711
501.611	100.708
503.365	99.8705
505.121	144.34
506.874	74.3921
508.626	75.4328
510.381	22.3395
512.133	104.108
513.885	24.3291
515.638	94.594
517.389	159.726
519.14	20.7658
520.891	63.534
522.643	34.1596
524.393	67.6455
526.142	77.2185
527.891	131.956
529.642	87.094
531.39	-34.378
533.138	8.39436
534.886	-20.0405
536.636	1.53242
538.383	-83.3471
540.13	10.5418
541.876	-26.442
543.624	-90.179
545.37	-117.856
547.115	11.0184
548.86	-30.8366
550.605	-124.711
552.349	-32.7919
554.096	-20.4042
555.839	-84.7584
557.583	-19.8934
559.326	-74.1944
561.069	-49.3104
562.811	-25.2498
564.553	-11.1165
566.297	26.8435
568.038	-22.1981
569.779	-18.4792
571.52	96.1674
573.26	44.2763
575.001	78.5598
576.74	143.914
578.48	160.511
580.219	81.6081
581.958	164.472
583.696	116.727
585.434	287.811
587.172	153.902
588.909	177.714
590.646	122.333
592.383	184.113
594.12	211.587
595.856	224.577
597.591	274.525
599.327	257.245
601.062	230.011
602.797	180.448
604.531	235.471
606.265	215.259
607.999	305.45
609.733	208.225
611.466	188.498
613.199	131
614.931	150.099
616.663	129.256
618.395	180.665
620.124	115.477
621.856	227.23
623.586	159.629
625.317	161.955
627.047	32.7717
628.777	94.0936
630.506	209.027
632.236	6.68283
633.962	26.4073
635.691	24.4723
637.419	-10.5002
639.147	26.0594
640.874	-86.7362
642.6	-86.261
644.326	56.3015
646.053	-71.8699
647.779	-8.57084
649.505	56.0459
651.229	-54.6631
652.954	-42.7897
654.679	-76.4322
656.403	-37.1928
658.126	-50.8122
659.849	-74.4627
661.573	-47.3379
663.296	6.58489
665.017	46.4852
666.74	44.9992
668.462	164.748
670.182	96.7229
671.904	-89.1699
673.625	78.5987
675.344	23.5618
677.065	13.2519
678.785	45.9289
680.503	38.1906
682.223	123.948
683.942	19.6257
685.659	100.724
687.378	93.6923
689.096	55.8542
690.812	91.7862
692.53	16.1239
694.245	106.212
695.962	113.218
697.679	34.6195
699.393	115.895
701.109	-10.1693
702.823	27.7606
704.539	29.5545
706.252	-45.2758
707.966	-30.8722
709.679	28.9881
711.393	-47.2839
713.105	-21.6645
714.818	20.0639
716.529	-14.9809
718.242	66.8618
719.953	-22.2117
721.665	-24.5388
723.375	-65.0206
725.086	-102.008
726.796	-122.217
728.506	-53.4509
730.215	-58.4411
731.925	22.2838
733.633	-26.8973
735.341	35.699
737.05	62.4926
738.757	-41.9499
740.466	-40.5282
742.172	-41.0134
743.878	-104.796
745.586	74.0109
747.291	73.8514
748.998	116.203
750.703	41.3629
752.407	-2.19922
754.113	94.7379
755.817	60.1536
757.52	52.7577
759.225	14.5529
760.928	27.2337
762.63	57.7699
764.334	6.5981
766.036	-23.3937
767.738	86.4989
769.439	105.632
771.142	-2.49055
772.842	-80.6216
774.542	-9.15585
776.242	-52.352
777.944	-87.204
779.643	-34.4273
781.342	-24.336
783.041	-59.0967
784.741	-33.3981
786.439	-76.5767
788.136	-35.8603
789.834	-75.247
791.531	-11.8774
793.229	60.6621
794.926	55.2926
796.622	79.5841
798.317	286.154
